CICLO,ENTE,RAMO,PROGRAMA,PRESUPUESTO,GC_SERVICIOS_PERSONALES,GC_GASTO_DE_OPERACIÓN,GC_SUBSIDIOS,GC_OTROS_DE_CORRIENTE,GC_SUMA,GI_INVERSIÓN_FÍSICA,GI_SUBSIDIOS,GI_OTROS_DE_INVERSIÓN,GI_SUMA,TOTAL,PORCENTAJE_CORRIENTE,PORCENTAJE_INVERSIÓN
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,M001,Porcentaje Ejer/Modif,100.0,100.0,,100.0,100.0,100.0,,,100.0,100.0,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,O001,Actividades de apoyo a la función pública y buen gobierno,,,,,,,,,,,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,O001,Aprobado,54005346.0,6538409.0,,,60543755.0,,,,0.0,60543755.0,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,O001,Modificado,53485091.61,4887240.23,,,58372331.84,,,,0.0,58372331.84,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,O001,Devengado,53485091.61,4887240.23,,,58372331.84,,,,0.0,58372331.84,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,O001,Ejercicio,53485091.61,4887240.23,,,58372331.84,,,,0.0,58372331.84,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,O001,Porcentaje Ejer/Aprob,99.0,74.7,,,96.4,,,,,96.4,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,O001,Porcentaje Ejer/Modif,100.0,100.0,,,100.0,,,,,100.0,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,P001,"Planeación, formulación, diseño, implementación y evaluación de políticas públicas",,,,,,,,,,,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,P001,Aprobado,236010317.0,229027944.0,,36955000.0,501993261.0,,,,0.0,501993261.0,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,P001,Modificado,420563157.21,234621722.12,,27353382.56,682538261.89,,,,0.0,682538261.89,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,P001,Devengado,420563157.21,234621722.12,,27353382.56,682538261.89,,,,0.0,682538261.89,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,P001,Ejercicio,420563157.21,234621722.12,,27353382.56,682538261.89,,,,0.0,682538261.89,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,P001,Porcentaje Ejer/Aprob,178.2,102.4,,74.0,136.0,,,,,136.0,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,P001,Porcentaje Ejer/Modif,100.0,100.0,,100.0,100.0,,,,,100.0,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,R002,Fondo para Inversiones en Desarrollo Tecnológico,,,,,,,,,,,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,R002,Aprobado,,,,1000000.0,1000000.0,,,,0.0,1000000.0,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,R002,Modificado,,,,0.0,0.0,,,,0.0,0.0,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,R002,Devengado,,,,0.0,0.0,,,,0.0,0.0,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,R002,Ejercicio,,,,0.0,0.0,,,,0.0,0.0,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,R002,Porcentaje Ejer/Aprob,,,,,,,,,,,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,R002,Porcentaje Ejer/Modif,,,,,,,,,,,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S190,Becas de posgrado y otras modalidades de apoyo a la calidad,,,,,,,,,,,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S190,Aprobado,,0.0,7840000000.0,,7840000000.0,,,,0.0,7840000000.0,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S190,Modificado,,11631969.59,7822857555.16,,7834489524.75,,,,0.0,7834489524.75,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S190,Devengado,,11631969.59,7822857555.16,,7834489524.75,,,,0.0,7834489524.75,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S190,Ejercicio,,11631969.59,7822857555.16,,7834489524.75,,,,0.0,7834489524.75,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S190,Porcentaje Ejer/Aprob,,,99.8,,99.9,,,,,99.9,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S190,Porcentaje Ejer/Modif,,100.0,100.0,,100.0,,,,,100.0,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S191,Sistema Nacional de Investigadores,,,,,,,,,,,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S191,Aprobado,,,,3722000000.0,3722000000.0,,,,0.0,3722000000.0,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S191,Modificado,,,,3564150497.35,3564150497.35,,,,0.0,3564150497.35,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S191,Devengado,,,,3564150497.35,3564150497.35,,,,0.0,3564150497.35,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S191,Ejercicio,,,,3564150497.35,3564150497.35,,,,0.0,3564150497.35,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S191,Porcentaje Ejer/Aprob,,,,95.8,95.8,,,,,95.8,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S191,Porcentaje Ejer/Modif,,,,100.0,100.0,,,,,100.0,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S192,"Fortalecimiento a nivel sectorial de las capacidades científicas, tecnológicas y de innovación",,,,,,,,,,,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S192,Aprobado,,,,724000000.0,724000000.0,,,,0.0,724000000.0,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S192,Modificado,,,,854000000.0,854000000.0,,,,0.0,854000000.0,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S192,Devengado,,,,854000000.0,854000000.0,,,,0.0,854000000.0,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S192,Ejercicio,,,,854000000.0,854000000.0,,,,0.0,854000000.0,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S192,Porcentaje Ejer/Aprob,,,,118.0,118.0,,,,,118.0,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S192,Porcentaje Ejer/Modif,,,,100.0,100.0,,,,,100.0,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S225,"Fortalecimiento en las Entidades Federativas de las capacidades científicas, tecnológicas y de innovación.",,,,,,,,,,,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S225,Aprobado,,,,900000000.0,900000000.0,,,,0.0,900000000.0,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S225,Modificado,,,,900000000.0,900000000.0,,,,0.0,900000000.0,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S225,Devengado,,,,900000000.0,900000000.0,,,,0.0,900000000.0,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S225,Ejercicio,,,,900000000.0,900000000.0,,,,0.0,900000000.0,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S225,Porcentaje Ejer/Aprob,,,,100.0,100.0,,,,,100.0,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S225,Porcentaje Ejer/Modif,,,,100.0,100.0,,,,,100.0,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S236,Apoyo al Fortalecimiento y Desarrollo de la Infraestructura Científica y Tecnológica,,,,,,,,,,,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S236,Aprobado,,,,,0.0,1224000000.0,,,1224000000.0,1224000000.0,0.0,100.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S236,Modificado,,,,,0.0,1219689343.0,,,1219689343.0,1219689343.0,0.0,100.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S236,Devengado,,,,,0.0,1219689343.0,,,1219689343.0,1219689343.0,0.0,100.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S236,Ejercicio,,,,,0.0,1219689343.0,,,1219689343.0,1219689343.0,0.0,100.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S236,Porcentaje Ejer/Aprob,,,,,,99.6,,,99.6,99.6,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,S236,Porcentaje Ejer/Modif,,,,,,100.0,,,100.0,100.0,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U001,Apoyos para estudios e investigaciones,,,,,,,,,,,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U001,Aprobado,,,146936042.0,,146936042.0,,,,0.0,146936042.0,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U001,Modificado,,,147575022.76,,147575022.76,,,,0.0,147575022.76,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U001,Devengado,,,147575022.76,,147575022.76,,,,0.0,147575022.76,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U001,Ejercicio,,,147575022.76,,147575022.76,,,,0.0,147575022.76,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U001,Porcentaje Ejer/Aprob,,,100.4,,100.4,,,,,100.4,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U001,Porcentaje Ejer/Modif,,,100.0,,100.0,,,,,100.0,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U002,Apoyo a la consolidación Institucional.,,,,,,,,,,,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U002,Aprobado,,,537000000.0,,537000000.0,,,,0.0,537000000.0,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U002,Modificado,,,524751198.6,,524751198.6,,,,0.0,524751198.6,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U002,Devengado,,,524751198.6,,524751198.6,,,,0.0,524751198.6,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U002,Ejercicio,,,524751198.6,,524751198.6,,,,0.0,524751198.6,100.0,0.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U002,Porcentaje Ejer/Aprob,,,97.7,,97.7,,,,,97.7,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U002,Porcentaje Ejer/Modif,,,100.0,,100.0,,,,,100.0,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U003,"Innovación tecnológica para negocios de alto valor agregado, tecnologías precursoras y competitividad de las empresas",,,,,,,,,,,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U003,Aprobado,,0.0,0.0,,0.0,,4000000000.0,,4000000000.0,4000000000.0,0.0,100.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U003,Modificado,,68563478.27,0.0,,68563478.27,,3756724893.3,,3756724893.3,3825288371.57,1.7923741064744807,98.20762589352552
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U003,Devengado,,68563478.27,0.0,,68563478.27,,3756724893.3,,3756724893.3,3825288371.57,1.7923741064744807,98.20762589352552
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U003,Ejercicio,,68563478.27,0.0,,68563478.27,,3756724893.3,,3756724893.3,3825288371.57,1.7923741064744807,98.20762589352552
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U003,Porcentaje Ejer/Aprob,,,,,,,93.9,,93.9,95.6,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U003,Porcentaje Ejer/Modif,,100.0,,,100.0,,100.0,,100.0,100.0,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U004,Programa de Desarrollo Científico y Tecnológico,,,,,,,,,,,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U004,Aprobado,,,,,0.0,,1565242027.0,,1565242027.0,1565242027.0,0.0,100.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U004,Modificado,,,,,0.0,,1129819225.87,,1129819225.87,1129819225.87,0.0,100.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U004,Devengado,,,,,0.0,,1129819225.87,,1129819225.87,1129819225.87,0.0,100.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U004,Ejercicio,,,,,0.0,,1129819225.87,,1129819225.87,1129819225.87,0.0,100.0
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U004,Porcentaje Ejer/Aprob,,,,,,,72.2,,72.2,72.2,,
2014,Ramos Administrativos,Consejo Nacional de Ciencia y Tecnología,U004,Porcentaje Ejer/Modif,,,,,,,100.0,,100.0,100.0,,
2014,Ramos Generales,Aportaciones a Seguridad Social,TOTAL,Aprobado,,,9669300000.0,476051046250.0,485720346250.0,,,,0.0,485720346250.0,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,TOTAL,Modificado,,,9606209588.27,470799020713.66,480405230301.93,,,,0.0,480405230301.93,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,TOTAL,Devengado,,,9606209588.27,470799020713.66,480405230301.93,,,,0.0,480405230301.93,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,TOTAL,Ejercicio,,,9606209588.27,470799020713.66,480405230301.93,,,,0.0,480405230301.93,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,TOTAL,Porcentaje Ejer/Aprob,,,99.3,98.9,98.9,,,,,98.9,,
2014,Ramos Generales,Aportaciones a Seguridad Social,TOTAL,Porcentaje Ejer/Modif,,,100.0,100.0,100.0,,,,,100.0,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J006,Apoyo para cubrir el déficit de la nómina de pensiones del ISSSTE,,,,,,,,,,,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J006,Aprobado,,,,133937279999.0,133937279999.0,,,,0.0,133937279999.0,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J006,Modificado,,,,137651866455.0,137651866455.0,,,,0.0,137651866455.0,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J006,Devengado,,,,137651866455.0,137651866455.0,,,,0.0,137651866455.0,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J006,Ejercicio,,,,137651866455.0,137651866455.0,,,,0.0,137651866455.0,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J006,Porcentaje Ejer/Aprob,,,,102.8,102.8,,,,,102.8,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J006,Porcentaje Ejer/Modif,,,,100.0,100.0,,,,,100.0,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J008,Pensiones y Jubilaciones en curso de Pago,,,,,,,,,,,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J008,Aprobado,,,,160724000000.0,160724000000.0,,,,0.0,160724000000.0,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J008,Modificado,,,,166370061458.18,166370061458.18,,,,0.0,166370061458.18,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J008,Devengado,,,,166370061458.18,166370061458.18,,,,0.0,166370061458.18,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J008,Ejercicio,,,,166370061458.18,166370061458.18,,,,0.0,166370061458.18,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J008,Porcentaje Ejer/Aprob,,,,103.5,103.5,,,,,103.5,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J008,Porcentaje Ejer/Modif,,,,100.0,100.0,,,,,100.0,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J009,Pensiones Civiles Militares y de Gracia,,,,,,,,,,,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J009,Aprobado,,,,14998513275.0,14998513275.0,,,,0.0,14998513275.0,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J009,Modificado,,,,14356274914.7,14356274914.7,,,,0.0,14356274914.7,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J009,Devengado,,,,14356274914.7,14356274914.7,,,,0.0,14356274914.7,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J009,Ejercicio,,,,14356274914.7,14356274914.7,,,,0.0,14356274914.7,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J009,Porcentaje Ejer/Aprob,,,,95.7,95.7,,,,,95.7,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J009,Porcentaje Ejer/Modif,,,,100.0,100.0,,,,,100.0,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J011,"Aportaciones Estatutarias al Seguro de Retiro, Cesantía en Edad Avanzada y Vejez",,,,,,,,,,,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J011,Aprobado,,,,4350000000.0,4350000000.0,,,,0.0,4350000000.0,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J011,Modificado,,,,4045656741.5,4045656741.5,,,,0.0,4045656741.5,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J011,Devengado,,,,4045656741.5,4045656741.5,,,,0.0,4045656741.5,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J011,Ejercicio,,,,4045656741.5,4045656741.5,,,,0.0,4045656741.5,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J011,Porcentaje Ejer/Aprob,,,,93.0,93.0,,,,,93.0,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J011,Porcentaje Ejer/Modif,,,,100.0,100.0,,,,,100.0,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J012,"Cuota Social al Seguro de Retiro, Cesantía en Edad Avanzada y Vejez",,,,,,,,,,,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J012,Aprobado,,,,25916387432.0,25916387432.0,,,,0.0,25916387432.0,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J012,Modificado,,,,23991638465.29,23991638465.29,,,,0.0,23991638465.29,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J012,Devengado,,,,23991638465.29,23991638465.29,,,,0.0,23991638465.29,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J012,Ejercicio,,,,23991638465.29,23991638465.29,,,,0.0,23991638465.29,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J012,Porcentaje Ejer/Aprob,,,,92.6,92.6,,,,,92.6,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J012,Porcentaje Ejer/Modif,,,,100.0,100.0,,,,,100.0,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J014,Apoyo Económico a Viudas de Veteranos de la Revolución Mexicana,,,,,,,,,,,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J014,Aprobado,,,,700000.0,700000.0,,,,0.0,700000.0,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J014,Modificado,,,,531201.4,531201.4,,,,0.0,531201.4,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J014,Devengado,,,,531201.4,531201.4,,,,0.0,531201.4,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J014,Ejercicio,,,,531201.4,531201.4,,,,0.0,531201.4,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J014,Porcentaje Ejer/Aprob,,,,75.9,75.9,,,,,75.9,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J014,Porcentaje Ejer/Modif,,,,100.0,100.0,,,,,100.0,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J017,Fondo de Reserva para el Retiro IMSS,,,,,,,,,,,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J017,Aprobado,,,,0.0,0.0,,,,0.0,0.0,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J017,Modificado,,,,350000000.0,350000000.0,,,,0.0,350000000.0,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J017,Devengado,,,,350000000.0,350000000.0,,,,0.0,350000000.0,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J017,Ejercicio,,,,350000000.0,350000000.0,,,,0.0,350000000.0,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J017,Porcentaje Ejer/Aprob,,,,,,,,,,,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J017,Porcentaje Ejer/Modif,,,,100.0,100.0,,,,,100.0,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J021,Pensión Mínima Garantizada IMSS,,,,,,,,,,,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J021,Aprobado,,,,4499000000.0,4499000000.0,,,,0.0,4499000000.0,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J021,Modificado,,,,2683896716.4,2683896716.4,,,,0.0,2683896716.4,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J021,Devengado,,,,2683896716.4,2683896716.4,,,,0.0,2683896716.4,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J021,Ejercicio,,,,2683896716.4,2683896716.4,,,,0.0,2683896716.4,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J021,Porcentaje Ejer/Aprob,,,,59.7,59.7,,,,,59.7,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J021,Porcentaje Ejer/Modif,,,,100.0,100.0,,,,,100.0,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J022,Cuota Social Seguro de Retiro ISSSTE,,,,,,,,,,,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J022,Aprobado,,,,1500000000.0,1500000000.0,,,,0.0,1500000000.0,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J022,Modificado,,,,1676349312.42,1676349312.42,,,,0.0,1676349312.42,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J022,Devengado,,,,1676349312.42,1676349312.42,,,,0.0,1676349312.42,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J022,Ejercicio,,,,1676349312.42,1676349312.42,,,,0.0,1676349312.42,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J022,Porcentaje Ejer/Aprob,,,,111.8,111.8,,,,,111.8,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J022,Porcentaje Ejer/Modif,,,,100.0,100.0,,,,,100.0,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J025,Previsiones para las pensiones en curso de pago de los extrabajadores de Luz y Fuerza del Centro,,,,,,,,,,,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J025,Aprobado,,,,17857205000.0,17857205000.0,,,,0.0,17857205000.0,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J025,Modificado,,,,17344311297.08,17344311297.08,,,,0.0,17344311297.08,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J025,Devengado,,,,17344311297.08,17344311297.08,,,,0.0,17344311297.08,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J025,Ejercicio,,,,17344311297.08,17344311297.08,,,,0.0,17344311297.08,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J025,Porcentaje Ejer/Aprob,,,,97.1,97.1,,,,,97.1,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J025,Porcentaje Ejer/Modif,,,,100.0,100.0,,,,,100.0,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J026,Previsiones para el Pago de las Pensiones de los Jubilados de Ferrocarriles Nacionales de México,,,,,,,,,,,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J026,Aprobado,,,,2823600000.0,2823600000.0,,,,0.0,2823600000.0,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J026,Modificado,,,,2703743642.4,2703743642.4,,,,0.0,2703743642.4,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J026,Devengado,,,,2703743642.4,2703743642.4,,,,0.0,2703743642.4,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J026,Ejercicio,,,,2703743642.4,2703743642.4,,,,0.0,2703743642.4,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,J026,Porcentaje Ejer/Aprob,,,,95.8,95.8,,,,,95.8,,
2014,Ramos Generales,Aportaciones a Seguridad Social,J026,Porcentaje Ejer/Modif,,,,100.0,100.0,,,,,100.0,,
2014,Ramos Generales,Aportaciones a Seguridad Social,R010,Pagas de Defunción y Ayuda para Gastos de Sepelio,,,,,,,,,,,,
2014,Ramos Generales,Aportaciones a Seguridad Social,R010,Aprobado,,,,85000000.0,85000000.0,,,,0.0,85000000.0,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,R010,Modificado,,,,67186197.02,67186197.02,,,,0.0,67186197.02,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,R010,Devengado,,,,67186197.02,67186197.02,,,,0.0,67186197.02,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,R010,Ejercicio,,,,67186197.02,67186197.02,,,,0.0,67186197.02,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,R010,Porcentaje Ejer/Aprob,,,,79.0,79.0,,,,,79.0,,
2014,Ramos Generales,Aportaciones a Seguridad Social,R010,Porcentaje Ejer/Modif,,,,100.0,100.0,,,,,100.0,,
2014,Ramos Generales,Aportaciones a Seguridad Social,R013,Compensaciones de Carácter Militar con Pago único,,,,,,,,,,,,
2014,Ramos Generales,Aportaciones a Seguridad Social,R013,Aprobado,,,,250000000.0,250000000.0,,,,0.0,250000000.0,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,R013,Modificado,,,,176124029.27,176124029.27,,,,0.0,176124029.27,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,R013,Devengado,,,,176124029.27,176124029.27,,,,0.0,176124029.27,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,R013,Ejercicio,,,,176124029.27,176124029.27,,,,0.0,176124029.27,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,R013,Porcentaje Ejer/Aprob,,,,70.4,70.4,,,,,70.4,,
2014,Ramos Generales,Aportaciones a Seguridad Social,R013,Porcentaje Ejer/Modif,,,,100.0,100.0,,,,,100.0,,
2014,Ramos Generales,Aportaciones a Seguridad Social,R015,Apoyo a jubilados del IMSS e ISSSTE,,,,,,,,,,,,
2014,Ramos Generales,Aportaciones a Seguridad Social,R015,Aprobado,,,,416000000.0,416000000.0,,,,0.0,416000000.0,100.0,0.0
2014,Ramos Generales,Aportaciones a Seguridad Social,R015,Modificado,,,,0.0,0.0,,,,0.0,0.0,,
